locationID,decimalLongitude_x,decimalLatitude_x,coordinateUncertaintyInMeters,continent,country,stateProvince,county,locality ,georeferenceRemarks
739,-117.91756,33.99973,,North America,USA,California,Los Angeles,,Based on PUENTE HILLS
740,-117.78339,33.72974,,North America,USA,California,Orange,,Based on IRVINE RANCH
741,-118.24369,34.05223,,North America,USA,California,Los Angeles,,Based on LOS ANGELES
742,-118.291,33.735,,North America,USA,California,Los Angeles,,Based on (g1)San Pedro
743,-118.78526,34.39874,,North America,USA,California,Ventura,,Based on PIRU CREEK->snapped to Piru Creek
744,-118.291,33.735,,North America,USA,California,Los Angeles,,Based on (g1)San Pedro
745,-117.66255,33.50169,,North America,USA,California,Orange,,Based on SAN JUAN CAPISTRANO
746,-118.291,33.735,,North America,USA,California,Los Angeles,,Based on (g1)San Pedro
747,-117.91756,33.99973,,North America,USA,California,Los Angeles,,Based on PUENTE HILLS
789,-124.19955,40.777152,10000,North America,USA,California,Humboldt,Humboldt Bay,Large uncertainty due to vauge desciption
867,-118.91815,34.39916,,North America,USA,California,Ventura,,Based on FILLMORE
882,-118.24369,34.05223,,North America,USA,California,Los Angeles,,Based on LOS ANGELES
884,-117.83333,33.5,,North America,USA,California,Los Angeles,,Based on (g1)Newport Beach
887,-119.31129,34.27701,,North America,USA,California,Ventura,,Based on VENTURA RIVER->snapped to Ventura River
888,-117.83333,33.5,,North America,USA,California,Los Angeles,,Based on (g1)Newport Beach
889,-118.03229,33.98474,,North America,USA,California,Los Angeles,,Based on TURNBULL CANYON
892,-118.15841,34.09529,,North America,USA,California,Los Angeles,,Based on SIERRA VISTA
893,-120.45794,34.63915,,North America,USA,California,Santa Barbara,,Based on LOMPOC
902,-118.24369,34.05223,,North America,USA,California,Los Angeles,"6th Street and Beaudry Avenue, Los Angeles",Based on LOS ANGELES
903,-118.36841,34.00085,,North America,USA,California,Los Angeles,Baldwin Hills,Based on BALDWIN HILLS
905,-118.912769,35.463375,969,North America,USA,California,Kern,"Southwest of Round Mountain, and 7 mi Northeast of Bakersfield, 4 mi East of the Kern River Oil Field, and 0.25 mi North of Kern River",Standard uncertainty of 969 meters based on GeoLocate error measurement for one section.
911,-118.36841,34.00085,,North America,USA,California,Los Angeles,Baldwin Hills,Based on BALDWIN HILLS
912,-123.611069,46.5665,1000,North America,USA,Washington,Pacific,Holcomb,[Remarks: Plotted according to TRS information]
915,-123.75172,46.185239,11521,North America,USA,Oregon,Clatsop,4 mi. E. of Astoria,
916,-123.831253,46.187884,2980,North America,USA,Oregon,Clatsop,"3 blocks W. of Astoria Hotel, Astoria",not sure which hotel they are referring to
917,-123.831253,46.187884,2494,North America,USA,Oregon,Clatsop,"38th st., Astoria",
918,-123.831253,46.187884,2886,North America,USA,Oregon,Clatsop,"5 blocks E of Astoria Hotel, Astoria",not sure which hotel is being referenced; Clatsop County
925,-118.39452,33.80418,,North America,USA,California,Los Angeles,Malaga Cove,Based on MALAGA COVE
926,-118.38841,33.84918,,North America,USA,California,Los Angeles,2 miles south and 1 mile east of Redondo beach,
927,-118.51559,34.03563,,North America,USA,California,Los Angeles,Santa Monica Canyon on Pacific Palisades,
966,-120.57323,34.85609,,North America,USA,California,Santa Barbara,,Based on CASMALIA
970,-119.993454,36.014484,969,North America,USA,California,Fresno,"E side of Kettleman Hills anticline on Dudley Lemore Rd, just E of General petroleum Ochsner well No 1 ",Standard uncertainty of 969 meters based on GeoLocate error measurement for one section.
990,-122.4247,37.52522,,North America,USA,California,Los Angeles,,Based on OX HILL
1070,-118.846085,35.445595,550,North America,USA,California,Kern,,Standard uncertainty of 550 meters based on GeoLocate error measurement for one quarter section.
1071,-118.908069,35.663681,550,North America,USA,California,Kern,"Vicinity of Pyramid Hill, near Granite Station, 10-15 mi N of Shark Tooth Hill",Standard uncertainty of 550 meters based on GeoLocate error measurement for one quarter section.
1149,-120.684366,36.610416,969,North America,USA,California,Fresno,in road cut on left side just above mouth of Kirby Creek passing from San Joaquin Valley toward Panoche Pass  34 miles W of Hayes Station  Brown shale just below shells and a thick series of same above  Sandstones are associated with the shells  These latter are not well preserved but make almost a solid layer about 6 inches thick  ,Standard uncertainty of 969 meters based on GeoLocate error measurement for one section.
1150,-119.76667,33.85,,North America,USA,California,Santa Barbara ,"Channel Islands; Santa Rosa Island, about 12 mi (192 km) NW of the ranch house. About 300 yds W of the mouth of Arlington Canyon sandstone, shale and smaller amount of limestone ",Based on (g1)Channel Island
1152,-119.76667,33.85,,North America,USA,California,Santa Barbara ,"Channel Islands; Santa Rosa Island, San Augustine Canyon About 6 mi (96 km) S of ranch house In bed of creek about 3/4 to 1 mi from mouth of canyon ",Based on (g1)Channel Island
1153,-119.76667,33.85,,North America,USA,California,Santa Barbara ,"Channel Islands; Santa Rosa Island, San Augustine Canyon About 6 mi (96 km) S of ranch house In bed of creek about 3/4 to 1 mi from mouth of canyon ",Based on (g1)Channel Island
1154,-119.76667,33.85,,North America,USA,California,Santa Barbara , ,Based on (g1)Channel Island
1155,-119.76667,33.85,,North America,USA,California,Santa Barbara,Channel Islands; Santa Rosa Island About 96 kilometers (6 mi) S of ranch house Top of ridge above San Augustine Canyon E side Beds from top of hill to oyster bed at locality 1154 Highest beds on hill W of dike ,Based on (g1)Channel Island
1156,-119.76667,33.85,,North America,USA,California,Santa Barbara,"Channel Islands, Santa Rosa Island, about 1/4 mi SE of spring at Locality #1154. On E side of dike  ",Based on (g1)Channel Island
1157,-120.10096,33.95,,North America,USA,California,Santa Barbara,Santa Rosa Island,Based on SANTA ROSA ISLAND
1158,-120.10096,33.95,,North America,USA,California,Santa Barbara,Santa Rosa Island,Based on SANTA ROSA ISLAND
1159,-120.10096,33.95,,North America,USA,California,Santa Barbara,Santa Rosa Island,Based on SANTA ROSA ISLAND
1160,-120.10096,33.95,,North America,USA,California,Santa Barbara,Santa Rosa Island,Based on SANTA ROSA ISLAND
1161,-120.10096,33.95,,North America,USA,California,Santa Barbara,Santa Rosa Island,Based on SANTA ROSA ISLAND
1162,-120.37543,34.03972,,North America,USA,California,Santa Barbara,San Miguel Island,Based on SAN MIGUEL ISLAND
1163,-120.41667,34,,North America,USA,California,Santa Barbara ,"Channel Islands; San Miguel Island, gully just E of Crook Point The Pecten bed about 100' stratigraphically above the Tinezana bed at CAS loc 1162",Based on (g1)San Miguel Island
1164,-120.41667,34,,North America,USA,California,Santa Barbara,"Channel Islands; San Miguel Island, near Crook Harbor, beds along  edge of plateau about 160 m stratigraphically above Pecten miguelensis bed",Based on (g1)San Miguel Island
1166,-120.41667,34,,North America,USA,California,Santa Barbara,,Based on (g1)San Miguel Island
1167,-120.37543,34.03972,,North America,USA,California,Santa Barbara,San Miguel Island,Based on SAN MIGUEL ISLAND
1168,-120.37543,34.03972,,North America,USA,California,Santa Barbara,San Miguel Island,Based on SAN MIGUEL ISLAND
1169,-120.37543,34.03972,,North America,USA,California,Santa Barbara,San Miguel Island,Based on SAN MIGUEL ISLAND
1170,-119.84374,34.04028,,North America,USA,California,Santa Barbara,,Based on SANTA CRUZ ISLAND
1171,-119.84374,34.04028,,North America,USA,California,Santa Barbara,Santa Cruz Island,Based on SANTA CRUZ ISLAND
1172,-119.84374,34.04028,,North America,USA,California,Santa Barbara,Santa Cruz Island,Based on SANTA CRUZ ISLAND
1198,-118.291,33.735,,North America,USA,California,Los Angeles,"San Pedro, Nob Hill cut",Based on (g1)San Pedro
1282,-120.364115,36.349026,969,North America,USA,California,Fresno,2 mi N of Domengine Ranch House ,Standard uncertainty of 969 meters based on GeoLocate error measurement for one section.
1350,-122.410496,39.067327,1600,North America,USA,California,Colusa,"2 miles N of Wilbur Springs, on E side of Bear Creek",Marker placed 2 mi. N. of Wilbur Springs on E. side of Bear Creek. Uncertainty radius accounts for nearest mile used in measurement.
1397,-119.358888,36.013157,270,North America,USA,California,Tulare,near Pyxley,Standard uncertainty of 270 meters based on GeoLocate error measurement for two quarter sections.
1442,-118.913975,35.536171,969,North America,USA,California,Kern,"on east side of Adobe Creek in sandstone cliff above creek, Zone B Temblor",Standard uncertainty of 969 meters based on GeoLocate error measurement for one section.
1452,-118.916869,35.574432,100,North America,USA,California,Kern,"5/16 mi E, 1/8 mi N of SW 1/4 Sec. 13",Uncertainty of 100 meters based on imprecision in measurement.
1478,-118.291,33.735,,North America,USA,California,Los Angeles,"Deadman's Island, San Pedro, California",Based on (g1)San Pedro
1479,-118.291,33.735,,North America,USA,California,Los Angeles,"Deadman's Island, San Pedro, California",Based on (g1)San Pedro
1519,-118.913479,35.579884,969,North America,USA,California,Kern,"Bakersfield region: 1 mi E of Fullers Earth Mine, N of Poso Creek",Standard uncertainty of 969 meters based on GeoLocate error measurement for one section.
1642,-121.8134,37.831661,969,North America,USA,California,Contra Costa ,4 miles east and 1 mile north of Danville,Standard uncertainty of 969 meters based on GeoLocate error measurement for one section.
1692,-119.396183,34.72118,550,North America,USA,California,San Luis Obispo,"SE end Cuyama Valley, near Ozena, upper edge of a plowed field close in against hills, across the Cuyama River in SW direction from Corral Canyon",Standard uncertainty of 550 meters based on GeoLocate error measurement for one quarter section.
1696,-119.388325,35.097511,550,North America,USA,California,Kern,Midlands Oil Co well No 1,Standard uncertainty of 550 meters based on GeoLocate error measurement for one quarter section.
1697,-119.366746,35.275223,969,North America,USA,California,Kern,"Elk Hills, Pacific Oil Co well No 23",Standard uncertainty of 969 meters based on GeoLocate error measurement for one section.
1817,-123.139085,46.806819,5200,North America,USA,Washington,Thurston,,[Remarks: Plotted approximately 1 mile E of Independence according to GeoLocate on Chehalis River]
1818,-123.310708,46.938986,3000,North America,USA,Washington,,,[Remarks: Plotted at Porter]
1832,-121.82738,37.964661,550,North America,USA,California,Contra Costa,1.5 miles northeast of Sommersville. ,Standard uncertainty of 550 meters based on GeoLocate error measurement for one quarter section.
1846,-123.597747,46.96714,5000,North America,USA,Washington,,,[Remarks: Plotted approximately 1 mile SE of Montesano]
1874,-121.163993,37.366756,549,North America,USA,California,Stanislaus,north side of Crow Creek road,Standard uncertainty of 550 meters based on GeoLocate error measurement for one quarter section.
1894,-118.291,33.735,,North America,USA,California,Los Angeles,"San Pedro, from diatomaceous shale 220 yards E of breakwater",Based on (g1)San Pedro
1927,-120.261159,35.971066,969,North America,USA,California,Fresno,"Horizon, Temblor of Canoas Creek",Standard uncertainty of 969 meters based on GeoLocate error measurement for one section.
1929,-120.225852,35.942547,969,North America,USA,California,Kings, Garzas Creek,Standard uncertainty of 969 meters based on GeoLocate error measurement for one section.
1930,-120.154755,35.92791,969,North America,USA,California,Kings,"5 mi S of Big Tar Canyon, EOCENE sandstone reef ",Standard uncertainty of 969 meters based on GeoLocate error measurement for one section.
1989,-120.214829,35.990829,270,North America,USA,California,Fresno,"Upper Etchegoin, above cross bedded blue sandstone  ",Standard uncertainty of 270 meters based on GeoLocate error measurement for two quarter sections.
1996,-120.323014,36.235111,550,North America,USA,California,Fresno,Coalinga dist  NE corner Sec. 34 near K contact,Standard uncertainty of 550 meters based on GeoLocate error measurement for one quarter section.
2032,-120.21256,35.988998,550,North America,USA,California,Fresno,,Standard uncertainty of 550 meters based on GeoLocate error measurement for one quarter section.
2036,-120.472808,36.334114,969,North America,USA,California,Fresno,,Standard uncertainty of 969 meters based on GeoLocate error measurement for one section.
2064,-118.874851,35.447178,270,North America,USA,California,Kern,"W bank of a small canyon just N of the Kern River and 1.25 mi NE of Barker Ranch House, near center of NW1/4 SE1/4 Sec. 32",Standard uncertainty of 270 meters based on GeoLocate error measurement for two quarter sections.
2110,-122.419851,47.575931,1000,North America,USA,Washington,King ,,[Remarks: Plotted at Alki Point]
2118,-118.49119,34.01945,,North America,USA,California,Los Angeles,,Based on SANTA MONICA
2134,-118.962502,35.555103,550,North America,USA,California,Kern,"About 11 mi N of Bakersfield, W branch of Granite Creek upper level of Temblor ",Standard uncertainty of 550 meters based on GeoLocate error measurement for one quarter section.
2137,-120.468346,36.330608,550,North America,USA,California,Ventura,"San Domengines Ranch, Santa Margarita Beds ",Standard uncertainty of 550 meters based on GeoLocate error measurement for one quarter section.
2150,-120.094591,35.969448,270,North America,USA,California,Fresno,,Standard uncertainty of 270 meters based on GeoLocate error measurement for two quarter sections.
2152,-120.125763,35.929607,270,North America,USA,California,Fresno,,Standard uncertainty of 270 meters based on GeoLocate error measurement for two quarter sections.
2153,-120.201077,35.969322,270,North America,USA,California,Fresno,,Standard uncertainty of 270 meters based on GeoLocate error measurement for two quarter sections.
2154,-120.425872,36.059654,969,North America,USA,California,Fresno,on east side of 35,Standard uncertainty of 969 meters based on GeoLocate error measurement for one half section.
